REFCODE,W sigma,W sigma_11,W sigma_22,W sigma_33,P sigma,P sigma_11,P sigma_22,P sigma_33,W Distortion zeta,W Distortion delta,W Distortion sigma,W Distortion theta,C1-W-C2 angle,C1-W dist,C1-O dist,W-C1-O angle,C1 sigma,C1 sigma_11,C1 sigma_22,C1 sigma_33,C2-W dist,C2-O dist,W-C2-O angle,C2 sigma,C2 sigma_11,C2 sigma_22,C2 sigma_33,C3-W-C4 angle,C3-W dist,C3-O dist,W-C3-O angle,C3 sigma,C3 sigma_11,C3 sigma_22,C3 sigma_33,C4-W dist,C4-O dist,W-C4-O angle,C4 sigma,C4 sigma_11,C4 sigma_22,C4 sigma_33,C5-W-P angle,C5-W dist,C5-O dist,W-C5-O angle,C5 sigma,C5 sigma_11,C5 sigma_22,C5 sigma_33,P Distortion zeta,P Distortion delta,P Distortion sigma,P bonds,P-W dist,?1 atomic number,?1 bonds,W-P-?1 angle,P-?1 dist,?2 atomic number,?2 bonds,W-P-?2 angle,P-?2 dist,?3 atomic number,?3 bonds,W-P-?3 angle,P-?3 dist
HISJID_#[2],3426.98,3275.78,3353.66,3651.49,154.33,151.45,270.74,40.79,0.8231221460973694,0.0076227964165386,34.5194811949132,137.0394882654949,173.18141656523824,2.024474731874913,1.145838954652878,174.62452650487631,-35.83,-177.31,-179.54,249.36,2.066252361160175,1.131105746603738,176.1217944012724,-28.98,-171.42,-173.3,257.78,174.30536057797212,2.05437805186874,1.137630981469826,177.26909190878848,-33.1,-172.53,-178.51,251.74,2.041861966441415,1.138717541798667,176.3412123214259,-33.81,-175.04,-179.99,253.61,173.85279469068337,2.00420251721227,1.142487124653928,176.90146962777052,-42.01,-177.83,-181.03,232.85,1.0909774417023228,0.0261532611992713,48.170274971730606,4,2.532107213369924,7,2,112.58629288391715,1.7041266942337352,6,3,111.08103789708063,1.876662308461488,6,4,118.95851328965942,1.833577754009903
HITVUB_#[4],3551.41,3159.89,3644.59,3849.76,378.89,148.15,235.97,752.56,0.7887506762695904,0.007079536780963,14.631260787019912,80.58160871598628,178.71201269710548,2.040213503533392,1.1366760048492277,178.54123637404345,-32.2,-172.37,-176.13,251.9,2.0376857927560854,1.1442356619158496,177.22896397791678,-32.27,-175.54,-178.25,256.96,178.56148805251527,2.043217281641871,1.13206673831537,179.2483584860378,-30.68,-170.36,-175.85,254.19,2.046530358924588,1.126178924505338,179.21439151871263,-28.94,-167.92,-172.19,253.3,177.3224711236527,1.9871336794488688,1.155718668188761,178.680490464905,-42.97,-179.32,-186.3,236.7,0.9433823302651544,0.0271232750497305,24.83458207604575,3,2.504206529022716,6,4,120.02710707501156,1.8313798213369064,6,3,120.35651633417912,1.761959741310794,0,0,0.0,0.0
HORCIC_#[2],3677.67,3560.81,3711.29,3760.91,159.8,-59.17,204.18,334.39,0.6908637668442621,0.0054794225925532,15.976797883667388,80.7989662198563,176.71454445565158,2.0308810748047263,1.1482449433809845,176.83374969370078,-33.67,-176.97,-182.83,258.77,2.001862315445296,1.1699829956029275,178.47090624080502,-40.15,-185.91,-189.59,255.04,176.7505344256059,2.041994439267649,1.1400602659508836,178.93707009534862,-30.08,-173.68,-176.97,260.43,2.0351895194305616,1.1407698497067664,175.8992090063414,-30.86,-173.15,-177.93,258.49,178.91472861247448,2.0167856851931494,1.1425437847189923,178.5598438263989,-37.97,-176.32,-178.38,240.77,0.9994818786970364,0.0237618860619677,51.45841627855576,4,2.4398608669348336,8,2,112.670101052855,1.647492864931439,6,3,116.55727832463484,1.858305609957631,6,3,123.3293969696714,1.814820368521358
HORWAO_#[2],3520.82,3317.6,3426.53,3818.33,104.09,-16.14,102.25,226.15,0.8062408598114481,0.0072932428067273,34.286625444931346,118.54474094122804,176.31827918130963,2.04565769375035,1.127332431006932,178.4327844034753,-29.1,-169.84,-172.31,254.84,2.022873456249797,1.163229564617406,176.56265480625157,-42.2,-182.55,-187.79,243.75,171.1569455007711,2.051382450934004,1.1249189215227915,175.94949727639968,-30.12,-169.67,-170.75,250.06,2.0393571192902926,1.1309618428576629,175.33320651398313,-33.72,-172.1,-175.04,245.98,176.47287125539,2.016600481007579,1.1345993962628398,179.8474647428758,-42.24,-175.71,-180.58,229.57,1.2905637197550293,0.0436369838704891,43.78050891516455,4,2.518918756133273,9,1,104.291270163011,1.657596615585348,8,1,122.79402840992698,1.4893591944188622,6,4,116.10051655552918,1.828673018885552
HUHRUA_#[2],3646.2,3508.14,3640.88,3789.59,399.78,219.28,245.73,734.33,0.8103453380035701,0.007422795398492,28.333704892745047,120.20585973663673,175.3742704089278,2.056146526879833,1.1347738232793354,178.50676457954663,-32.73,-172.87,-178.25,252.92,2.036567609975176,1.1381207097667627,177.0472745972757,-33.03,-174.9,-178.63,254.46,172.7765793829403,2.035799069161788,1.1322934646106546,176.4151098925811,-29.56,-169.25,-174.24,254.82,2.059334426459189,1.136672767334557,172.7723328850803,-33.11,-170.8,-176.77,248.23,174.9913404831348,1.9942926089217696,1.1483532818780116,178.46508741884648,-37.64,-175.29,-179.6,241.97,1.005457595766432,0.0207206600053312,100.06597198665,4,2.522635251081694,6,4,120.94583265721693,1.8265685122655544,6,4,117.57547557998988,1.855571354057828,6,4,123.68712490314203,1.8748506953888355
HUTYOL_#[2],3458.9,3231.4,3513.99,3631.31,154.83,18.97,213.94,231.57,0.8308286756538044,0.0078101898658405,30.6940849125251,128.82384192049085,176.1553623053211,2.0423496884715897,1.148260284081967,177.90674698429677,-36.45,-178.56,-184.31,253.54,2.036740643773772,1.1419940893016918,177.40393569607463,-34.64,-176.09,-179.07,251.25,173.4776255605149,2.0164581423872896,1.1543969031489991,175.4619109270376,-37.64,-178.34,-181.34,246.74,2.057440871568367,1.143578060300214,173.15596736402753,-32.19,-169.63,-176.12,249.16,174.91593190317923,1.997628626647106,1.1510182969874978,178.64780003209808,-44.07,-181.17,-183.29,232.24,1.0595545969529727,0.0249595233232518,37.32478988464472,4,2.528620799961908,7,2,110.05837725537404,1.699948275683704,6,4,122.17540292084104,1.916831857519068,6,4,113.64174431306616,1.8499730727770065
HUTYUR_#[2],3613.21,3469.28,3627.56,3742.78,296.43,251.05,43.23,595.01,0.7881167321944227,0.0070571892881528,26.77088987630934,100.15650006560726,178.38882286434372,2.044201714606462,1.152429303688517,179.1597714453718,-37.02,-178.83,-188.2,255.98,2.050151482208082,1.140247639769538,176.6428830185851,-34.66,-174.2,-181.3,251.52,173.73101222764635,2.040770281045861,1.145739717387854,174.40548146467722,-35.19,-175.98,-180.61,251.03,2.04160307111838,1.1426557924414504,176.60494065328635,-34.27,-172.84,-184.23,254.27,177.10713637138525,1.9886991602552653,1.1591327145758583,179.45771829201485,-42.97,-180.48,-186.33,237.9,1.0736988541878558,0.0251214803113863,108.29375010481088,4,2.505955181163463,7,3,121.64953605251137,1.7349275863850908,6,4,122.0151272557168,1.837393833667676,6,4,126.38650799165174,1.7981464150619102
HUTYUR_#[4],3612.05,3439.02,3661.06,3736.06,302.79,243.89,44.08,620.4,0.7668086549111723,0.0066932361847377,24.55368686843866,97.79676274551232,179.57896055435407,2.04619196069186,1.1632501923490055,179.43967184866452,-39.67,-184.26,-189.45,254.69,2.042342246049864,1.1362408283458227,177.66842499663284,-33.21,-174.25,-178.2,252.83,175.19416085204796,2.0626327205782427,1.122826620632054,177.2004272159526,-29.35,-169.68,-174.41,256.05,2.045424652731065,1.1390886093715455,175.47720002791485,-35.21,-175.45,-182.05,251.87,176.02900925788083,1.9898140088963088,1.1704806320482204,177.90267912307704,-45.06,-183.75,-189.13,237.68,1.0619012898799234,0.0246176312295841,106.31292831432012,4,2.4973663107361714,7,3,120.8974175578848,1.7374179261191018,6,4,120.42825358167168,1.8357931637305989,6,4,126.9514512675952,1.7950852625989668
HUTYUR_#[6],3599.92,3443.28,3624.18,3732.29,303.32,247.69,49.86,612.42,0.7874878925059876,0.0071150157478816,23.91434531075197,104.91804157157122,177.9884185370159,2.0501495799087444,1.131607745643339,176.0824714991844,-32.86,-173.02,-177.11,251.55,2.0725498136353684,1.130099451375851,179.74587738438277,-30.62,-170.87,-178.88,257.9,172.82101814101907,2.035814244964407,1.1392106082722369,174.36378997468125,-32.26,-171.32,-180.53,255.07,2.041253823021528,1.1453033746566887,175.8157506655493,-36.41,-177.67,-179.37,247.81,175.9697229962916,1.9788734674051287,1.1729561969655984,175.9435610556403,-45.25,-182.73,-189.37,236.36,1.079370922552472,0.025337769469728,106.35548409293229,4,2.508220921290627,7,3,120.18527565674106,1.7381911143484767,6,4,126.5688107327576,1.796778166608221,6,4,122.02035626020242,1.8309516378102395
HUTZAY_#[2],3650.2,3492.51,3653.61,3804.47,305.27,245.94,35.15,634.7,0.7596275526817204,0.0065176963705857,16.880912588863197,84.3860663793342,178.89213614929437,2.0427987688463105,1.1306341450708095,178.43134173867492,-32.01,-171.24,-179.46,254.67,2.059343218115912,1.128129363149457,179.1142038174295,-29.86,-171.78,-174.56,256.76,176.86959391314366,2.044834364930324,1.142560611083718,177.2531849586897,-34.8,-175.64,-181.25,252.5,2.0360906585906235,1.147112989203766,177.48978911061585,-34.37,-179.1,-183.07,259.06,175.88493180930735,2.005327369782799,1.151599674366054,178.19378735096458,-40.64,-179.76,-181.1,238.93,1.0528951674684448,0.0242793111772652,109.44603348346212,4,2.493455407662226,7,3,123.00855886210266,1.7298837706620631,6,4,127.04434562943172,1.806077611842858,6,4,120.28641454372176,1.8386145055448675
HUTZIG_#[2],3578.49,3486.28,3557.07,3692.11,159.94,196.21,21.78,261.82,0.8354845499485379,0.0079076561904256,28.04084297307997,120.6915247041656,179.09546946936527,2.02566651253359,1.1630511123764078,177.26259326730005,-41.9,-185.31,-188.36,247.96,2.036505583100622,1.1602560105424995,179.0046834155143,-38.64,-184.98,-188.48,257.54,170.29074788757734,2.023181467392384,1.1582930069718975,175.91650836918495,-40.39,-180.32,-184.68,243.84,2.053275634200144,1.1358664093985698,170.89260103066286,-30.99,-166.05,-173.26,246.34,178.32260343622977,1.9944429648400568,1.1660476491121623,176.07070684655125,-45.11,-184.85,-186.37,235.89,1.073592312950865,0.0257102892052617,54.60456751240797,4,2.527905162382482,7,2,112.3049647052948,1.69124577456974,6,4,119.41048278621356,1.844547706078648,6,4,121.89791080587965,1.9007373805973289
HUXVUT_#[4],3433.71,3309.7,3416.61,3574.82,127.92,-48.07,180.88,250.95,0.922486658642425,0.0095251629247682,32.45454425260995,113.92126316201968,174.52184939012577,2.042646344818408,1.13841086607604,177.2588545536434,-33.2,-175.8,-177.64,253.84,2.04037432350047,1.1457012263238615,175.314631891673,-35.71,-175.61,-181.83,250.3,172.38208862752143,2.0395320713340106,1.1424386110421865,173.6297599028047,-34.91,-175.93,-176.27,247.48,2.048013657181026,1.142115453883713,175.17841359503143,-34.26,-174.08,-176.02,247.33,177.7778276701485,1.9873145221630115,1.151904696578671,178.052743785126,-41.46,-177.51,-183.94,237.07,1.037598009768946,0.0188850856634939,68.73818761797206,4,2.585068178984841,15,3,107.18795542157584,2.199803777612903,6,4,126.55046597443256,1.886483835075192,6,4,121.21481003892735,1.8607901117536063
IBAVAK_#[4],3549.24,3296.31,3552.51,3798.9,250.94,202.0,235.2,315.62,0.751424834529629,0.0064163841790916,10.757749341473954,73.26096352354396,178.16013725566756,2.050341142346805,1.1423958814701671,177.93746794300347,-33.94,-176.83,-177.86,252.86,2.035978398706628,1.137479336076045,178.16248286999073,-30.89,-173.24,-177.24,257.82,177.38948742713345,2.0426505721733217,1.1403249975335985,177.86612794646058,-30.67,-171.63,-174.89,254.51,2.0347536927107424,1.1405725930426345,177.02220534292044,-30.63,-172.47,-176.2,256.79,178.15040605379733,1.9982984511829065,1.1448311054474356,179.7663940727782,-38.47,-173.39,-176.18,234.18,1.0070143219947845,0.0193634215589513,54.83940357849467,4,2.483259352141858,16,2,114.14558846408016,2.108708597696704,6,3,116.07089095062815,1.794194822197411,6,3,123.97622120607164,1.790758805646366
IBAVIS_#[2],3622.43,3545.01,3585.31,3736.97,157.36,106.05,300.73,65.29,0.7011590771406997,0.0055775686415874,20.803780800075216,82.61821360503899,175.12777607449837,2.057021565273442,1.1385238425259263,176.129784281819,-32.32,-171.15,-179.61,253.8,2.0264847297722226,1.1435497234488754,175.6359244308269,-32.13,-173.67,-178.19,255.48,174.4981955337181,2.054477230343525,1.136446765141245,177.1106310436958,-31.48,-171.65,-177.5,254.72,2.0314264249536578,1.1383077659403018,176.23649407341452,-31.46,-172.74,-177.06,255.4,179.08762655677515,2.0186403270518505,1.1353090416269924,178.89120861613975,-36.71,-171.63,-178.56,240.07,0.827422467859974,0.013988675920483,69.81184684668533,4,2.4583055017633586,16,2,114.14565482879894,2.089821777090094,6,4,125.12745015919684,1.866134478005269,6,4,121.4678156840891,1.8545703329882093
IBAVIS_#[4],3613.41,3534.59,3556.87,3748.75,159.41,301.42,78.51,98.3,0.7268075082087702,0.005996972505477,20.47557300372885,83.10846631771841,176.23240954254342,2.0518274415749502,1.133309335530242,178.11420939479558,-29.13,-170.98,-175.69,259.27,2.03025796636782,1.148731931305124,177.60102120628537,-35.62,-177.83,-182.55,253.51,178.138732076973,2.036043383624229,1.1379357143529671,177.04950269580706,-30.63,-171.76,-176.82,256.7,2.0469381182634714,1.138079562245101,178.84305986191256,-30.39,-172.74,-175.86,257.41,178.18071272084606,2.006444928225044,1.1474730367202537,178.07544611236466,-41.72,-177.93,-182.29,235.07,0.8339681943095523,0.0144688998169753,69.4767793147518,4,2.470386872536365,16,2,113.46092142603464,2.0856787624176443,6,4,125.46767612730363,1.8626659979717248,6,4,121.740812764765,1.859431442672732
ICAQAH_#[2],3650.23,3580.39,3650.86,3719.43,197.93,123.8,172.22,297.76,0.7659969475505637,0.0065933738391848,24.158272376647744,100.41697899417898,175.54260507427597,2.041860049072904,1.137048363087516,173.99073437535537,-31.55,-168.7,-179.76,253.82,2.0487748192517388,1.1345549744283008,177.15454593955454,-30.6,-171.51,-177.43,257.13,175.40965038253023,2.0517828661922297,1.1401683121364143,176.46086358513284,-32.74,-174.29,-183.19,259.27,2.033875033034232,1.1492331747735105,176.67738520384384,-35.09,-175.92,-183.44,254.1,176.15545819710593,2.014426831632264,1.1318904982373514,179.36264788722136,-34.2,-173.79,-174.81,246.0,1.1380800835317482,0.0305349740320225,35.14029657336677,4,2.497742088367012,7,3,115.18546628641666,1.6696973078974526,7,3,109.88042715355476,1.6859455685163744,6,4,120.02244733525256,1.8614232216237123
ICAQUB_#[4],3586.5,3412.75,3580.8,3765.97,201.47,14.16,213.64,376.61,0.7444266170847222,0.0062208075013966,29.650059038514257,123.93679687254571,177.77330584009684,2.047284357386633,1.1387116711441925,178.53512634350255,-33.04,-174.46,-179.28,254.63,2.0526711012726806,1.125138084858921,176.62022390977032,-27.53,-168.03,-177.13,262.58,170.3348989988107,2.044848820817813,1.1348450026325176,173.74310602969058,-33.96,-173.26,-178.22,249.58,2.0415254247743286,1.1386337690407746,174.96452449320367,-30.3,-172.51,-175.36,256.98,175.68588186807273,2.017483402657875,1.1407787603212125,179.2594168338577,-36.83,-177.04,-178.29,244.86,0.998893383738492,0.0216385418479748,63.54247172958277,4,2.487418591632699,7,3,112.08095130771184,1.749561599372825,6,4,123.8003497078604,1.8866803597854087,6,4,120.63351352964678,1.82822704826288
ICEMIP_#[2],3480.25,3346.08,3511.78,3582.88,153.98,-8.68,186.95,283.66,0.8110409678976183,0.007347535076697,33.561208144633966,127.55319319733772,175.3770611439642,2.0546148592862843,1.1337100202432722,175.53001353525786,-32.64,-173.31,-179.98,255.38,2.0432346536802863,1.1336306541374048,175.5650600533831,-31.07,-171.19,-177.21,255.2,175.57263084790588,2.0506301104782403,1.1336126454834563,178.5867748851367,-28.67,-169.08,-174.61,257.68,2.048957229909888,1.1378002021444718,173.8237803946737,-31.58,-171.87,-175.69,252.83,173.83818719840374,2.0102114615134403,1.1436448268584087,177.75967117661207,-41.18,-178.7,-180.01,235.17,1.1503916751282366,0.0306559405470034,55.648708781129045,4,2.5281542437121987,8,2,125.55855648623807,1.6282974421155365,6,3,118.60396360724091,1.8225005514402457,6,3,108.0653102954258,1.8328813873243408
IDAJEE_#[4],3555.33,3434.99,3536.98,3694.02,172.49,-62.43,280.43,299.48,0.7287369509122641,0.0059907549203186,14.96629323369811,73.05656768503239,179.48213250252982,2.0557705149164867,1.1296151291479768,176.75521106029493,-28.85,-170.77,-176.32,260.53,2.040135872926116,1.1494819833298815,178.75195104724344,-38.43,-179.93,-184.19,248.83,178.04097615842684,2.04705059292632,1.1386097268159974,177.97709051803432,-31.07,-174.58,-178.0,259.38,2.04912530119561,1.1381608190409656,179.50847004071193,-31.71,-173.23,-176.77,254.88,175.9164444757985,2.010772699735104,1.1425059299627291,178.3565165195753,-40.09,-176.09,-180.91,236.73,1.2626556164423433,0.0448388762164687,46.81747788369714,4,2.477813166887286,8,2,115.69109013138932,1.67597788469896,6,4,120.31842790098648,1.8131649814619728,1,1,114.32049763201586,1.418985401616239
IDOSOJ_#[4],3598.79,3551.53,3582.63,3662.22,159.02,209.8,234.86,32.4,0.8238320262659553,0.0076777570360102,17.809735327249157,87.80459936616585,176.12001467487366,2.0531720556251494,1.143963600819536,176.6543725819487,-34.21,-175.67,-178.26,251.3,2.032040536013,1.1464656863596054,177.0221052439493,-34.34,-176.91,-180.69,254.58,176.78732459543977,2.0592939056870927,1.1416850966882237,177.54712391458636,-30.62,-174.96,-177.24,260.34,2.0380824468112184,1.147333037962387,177.89212535405923,-35.84,-176.36,-180.98,249.82,176.71618420248018,1.991066676432509,1.1565078036917866,179.35658744521027,-43.63,-175.4,-184.41,228.91,0.992279682945474,0.0310824728827978,31.37960325243928,3,2.529030339873368,6,3,123.7437105589489,1.6950256694221475,6,4,125.14511764313092,1.874615485906376,0,0,0.0,0.0
IDOTAW_#[4],3643.9,3482.98,3690.22,3758.49,184.11,197.3,289.18,65.85,0.8412108491121577,0.0080497940289631,18.541755866359622,92.55511557623198,176.77203475281317,2.034367781400404,1.1396853864115304,175.22873582813557,-32.67,-172.2,-174.61,248.81,2.061498961920669,1.1264036842979517,176.19162879711604,-25.96,-166.9,-171.54,260.56,176.1096713127067,2.036786068785821,1.1470224322130749,174.84198943008795,-35.27,-175.13,-183.49,252.81,2.044078100269166,1.1306078497870071,176.09213578516173,-29.9,-168.65,-175.74,254.7,176.7670839240246,1.9792400435520696,1.1557092108311675,178.32052170152977,-41.62,-174.23,-181.81,231.18,0.9849775755081168,0.0310020652972884,39.555875571297136,3,2.535920700652921,6,4,127.19601366565718,1.9079579188231583,6,3,125.7324316193569,1.6864171192205084,0,0,0.0,0.0
IFIWUP_#[4],3727.64,3671.26,3708.4,3803.26,191.69,182.99,331.66,60.43,0.790666729238112,0.0070325661222651,24.84488859234534,97.71573687709032,174.45621111512287,2.04032071498576,1.1430205859913458,176.41403625441316,-35.58,-176.7,-185.04,255.0,2.046060355903511,1.14015993176396,175.99105125769037,-33.2,-171.64,-183.54,255.57,178.56521431494858,2.037029526050126,1.1411148233197217,179.02790538325334,-32.17,-174.38,-180.21,258.06,2.050954755717444,1.1353629816054427,176.353778059031,-32.61,-174.03,-183.48,259.67,176.15841110298888,2.006170030181889,1.1341248343987536,178.86306114291355,-34.89,-172.88,-176.54,244.76,1.054736959672072,0.0245445576610532,56.74716446621317,4,2.510507114110613,7,2,117.91795647099929,1.7146890242839954,6,3,118.16176479583032,1.8189159876146013,6,4,118.80296418552328,1.888442411089096
IFIWUP_#[8],3729.78,3682.76,3707.59,3798.98,187.96,182.52,323.95,57.41,0.7844190106022517,0.0069525358525711,23.11392138876104,92.44006018639458,176.4340762252208,2.0509507380724674,1.1388328103808734,175.95892929689114,-33.07,-175.6,-182.42,258.79,2.039059221798133,1.1349957929437438,178.12387258793282,-30.97,-172.08,-178.88,258.04,175.0380172587009,2.048590288466681,1.1377068383375395,176.8983981461656,-31.73,-172.33,-180.69,257.83,2.0453857557927795,1.140536632467366,176.0154204455743,-34.12,-173.17,-182.75,253.57,177.31196281321525,1.99749774718271,1.141163327486473,179.0656221615315,-37.6,-174.92,-178.57,240.7,1.0458533385867206,0.0242101653446796,57.86024651168867,4,2.506948156623906,7,2,119.46374752501106,1.7117208709366136,6,4,119.32231326947898,1.8918087244750703,6,3,116.60513029716248,1.825608197286592
IFUHIA_#[4],3566.14,3379.88,3528.15,3790.4,228.47,106.12,205.87,373.44,0.8530520677259013,0.0082202670013121,25.17721396145437,100.45678432907346,175.66304326089357,2.0565372765889744,1.1078192722642084,175.46292941435337,-22.34,-159.73,-164.99,257.69,2.0440969448634285,1.1236668055967487,177.43543324871854,-26.93,-165.78,-171.28,256.25,174.76257566031572,2.0041923285952365,1.146693489996346,175.6077318194835,-33.07,-173.72,-175.64,250.13,2.052108281743437,1.138625495937976,177.241778770762,-28.52,-171.46,-174.09,259.98,176.45075378585386,2.002712652878592,1.1360559757335909,179.611855389405,-34.31,-171.72,-174.33,243.1,0.6929407555660292,0.0106068908262853,102.92551779081543,4,2.5437607375694737,15,3,115.36757946871865,2.191810395540637,15,3,123.63275403591732,2.240287236048092,6,4,131.70368550192077,1.8992968225109
